,title,Unnamed: 0,Unnamed: 0.1,platform,score,genre,release_year,Dreamcast,"Game Boy (Color, Advance)",GameCube,Mobile,"Nintendo (DS, 3DS, DSi)",Nintendo 64,PC,"PlayStation (1, 2 ,3, 4)","PlayStation (Portable, Vita)",Wii (U),"Xbox (360, One)",iPad,Action,Adventure,Board,Card,Educational,Fighting,Hunting,Music,Party,Platformer,Puzzle,RPG,Racing,Shooter,Simulation,Sports,Strategy
7057,Over G Fighters,7541,8112,"Xbox (360, One)","(6, 7]",Simulation,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7058,Over the Hedge,7447,8018,"Xbox (360, One)","(8, 9]",Platformer,2006,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7059,Over the Hedge: Hammy Goes Nuts!,8157,8762,"Nintendo (DS, 3DS, DSi)","(6, 7]",Action,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,Overblood,577,613,"PlayStation (1, 2 ,3, 4)","(5, 6]",Adventure,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,Overclocked: A History of Violence,10043,10916,PC,"(6, 7]",Adventure,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,Overlord,8778,9473,"Xbox (360, One)","(7, 8]",Adventure,2007,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,Overlord II,12056,13164,"Xbox (360, One)","(6, 7]",Adventure,2009,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,Overlord: Dark Legend,12017,13124,Wii (U),"(7, 8]",Adventure,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,Overlord: Minions,12036,13143,"Nintendo (DS, 3DS, DSi)","(6, 7]",Puzzle,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7066,Overlord: Raising Hell,10250,11151,"PlayStation (1, 2 ,3, 4)","(5, 6]",Adventure,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7067,Overturn,12182,13300,Wii (U),"(5, 6]",Action,2009,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
